name,instance_id,n_vars,n_clauses,status,solver,time_sec,decisions,conflicts,learned,proof_size,proof_depth
ablation_easy,0,20,40,SAT,NeuroProof,0.003171100001054583,113,100,100,0,0
ablation_easy,0,20,40,SAT,DPLL-Baseline,0.0004425000006449409,9,0,0,0,0
ablation_easy,0,20,40,SAT,Glucose4,0.0006217000009201001,0,0,0,0,0
ablation_easy,1,20,40,SAT,NeuroProof,0.0005399000001489185,10,0,0,0,0
ablation_easy,1,20,40,SAT,DPLL-Baseline,0.000501599999552127,12,0,0,0,0
ablation_easy,1,20,40,SAT,Glucose4,0.0004484999990381766,0,0,0,0,0
ablation_easy,2,20,40,SAT,NeuroProof,0.0005106000007799594,9,0,0,0,0
ablation_easy,2,20,40,SAT,DPLL-Baseline,0.0005351999989215983,14,0,0,0,0
ablation_easy,2,20,40,SAT,Glucose4,0.00027799999952549115,0,0,0,0,0
ablation_easy,3,20,40,SAT,NeuroProof,0.0005364000007830327,10,0,0,0,0
ablation_easy,3,20,40,SAT,DPLL-Baseline,0.000532500000190339,12,0,0,0,0
ablation_easy,3,20,40,SAT,Glucose4,0.0002643000007083174,0,0,0,0,0
ablation_easy,4,20,40,SAT,NeuroProof,0.0006447999985539354,9,0,0,0,0
ablation_easy,4,20,40,SAT,DPLL-Baseline,0.0005686000004061498,12,0,0,0,0
ablation_easy,4,20,40,SAT,Glucose4,0.0003202999996574363,0,0,0,0,0
ablation_easy,5,20,40,SAT,NeuroProof,0.0005132999995112186,9,0,0,0,0
ablation_easy,5,20,40,SAT,DPLL-Baseline,0.00030920000062906183,6,0,0,0,0
ablation_easy,5,20,40,SAT,Glucose4,0.0002925000007962808,0,0,0,0,0
ablation_easy,6,20,40,SAT,NeuroProof,0.0005517999998119194,10,0,0,0,0
ablation_easy,6,20,40,SAT,DPLL-Baseline,0.0004919999992125668,11,0,0,0,0
ablation_easy,6,20,40,SAT,Glucose4,0.00026679999973566737,0,0,0,0,0
ablation_easy,7,20,40,SAT,NeuroProof,0.004210999999486376,114,100,100,0,0
ablation_easy,7,20,40,SAT,DPLL-Baseline,0.0004797000001417473,12,0,0,0,0
ablation_easy,7,20,40,SAT,Glucose4,0.00033739999889803585,0,0,0,0,0
ablation_easy,8,20,40,SAT,NeuroProof,0.0005333000008249655,10,0,0,0,0
ablation_easy,8,20,40,SAT,DPLL-Baseline,0.0005178999999770895,12,0,0,0,0
ablation_easy,8,20,40,SAT,Glucose4,0.0002282999994349666,0,0,0,0,0
ablation_easy,9,20,40,SAT,NeuroProof,0.0005361000003176741,10,0,0,0,0
ablation_easy,9,20,40,SAT,DPLL-Baseline,0.0005048000002716435,11,0,0,0,0
ablation_easy,9,20,40,SAT,Glucose4,0.0002251999994768994,0,0,0,0,0
ablation_hard,0,20,120,UNKNOWN,NeuroProof,12.897294399999737,50003,50000,50000,0,0
ablation_hard,0,20,120,UNSAT,DPLL-Baseline,0.0033464000007370487,17,0,0,0,0
ablation_hard,0,20,120,UNSAT,Glucose4,0.0005510999999387423,0,0,0,0,0
ablation_hard,1,20,120,UNKNOWN,NeuroProof,8.386099900000772,50002,50000,50000,0,0
ablation_hard,1,20,120,UNSAT,DPLL-Baseline,0.0019284000009065494,8,0,0,0,0
ablation_hard,1,20,120,UNSAT,Glucose4,0.0008961000003182562,0,0,0,0,0
ablation_hard,2,20,120,UNKNOWN,NeuroProof,12.65029820000018,50005,50000,50000,0,0
ablation_hard,2,20,120,UNSAT,DPLL-Baseline,0.0009699000002001412,4,0,0,0,0
ablation_hard,2,20,120,UNSAT,Glucose4,0.0007748000007268274,0,0,0,0,0
ablation_hard,3,20,120,UNKNOWN,NeuroProof,8.559343900000385,50004,50000,50000,0,0
ablation_hard,3,20,120,UNSAT,DPLL-Baseline,0.0040525999993406,21,0,0,0,0
ablation_hard,3,20,120,UNSAT,Glucose4,0.0008429999998043058,0,0,0,0,0
ablation_hard,4,20,120,UNKNOWN,NeuroProof,12.541867300000376,50004,50000,50000,0,0
ablation_hard,4,20,120,UNSAT,DPLL-Baseline,0.0020215000004100148,10,0,0,0,0
ablation_hard,4,20,120,UNSAT,Glucose4,0.0007058999999571824,0,0,0,0,0
ablation_phase,0,20,86,UNKNOWN,NeuroProof,6.6598809999995865,50001,50000,50000,0,0
ablation_phase,0,20,86,SAT,DPLL-Baseline,0.004268400000000838,27,0,0,0,0
ablation_phase,0,20,86,SAT,Glucose4,0.0006671000010101125,0,0,0,0,0
ablation_phase,1,20,86,SAT,NeuroProof,0.01007710000158113,112,101,101,0,0
ablation_phase,1,20,86,SAT,DPLL-Baseline,0.0035412000015639933,20,0,0,0,0
ablation_phase,1,20,86,SAT,Glucose4,0.000636199998552911,0,0,0,0,0
ablation_phase,2,20,86,UNKNOWN,NeuroProof,6.01697459999923,50010,50000,50000,0,0
ablation_phase,2,20,86,UNSAT,DPLL-Baseline,0.0017613999989407603,11,0,0,0,0
ablation_phase,2,20,86,UNSAT,Glucose4,0.0007196000005933456,0,0,0,0,0
ablation_phase,3,20,86,SAT,NeuroProof,0.011562300000150572,115,102,102,0,0
ablation_phase,3,20,86,SAT,DPLL-Baseline,0.0007100000002537854,4,0,0,0,0
ablation_phase,3,20,86,SAT,Glucose4,0.000715299998773844,0,0,0,0,0
ablation_phase,4,20,86,UNKNOWN,NeuroProof,6.339875400000892,50004,50000,50000,0,0
ablation_phase,4,20,86,UNSAT,DPLL-Baseline,0.002465600000505219,11,0,0,0,0
ablation_phase,4,20,86,UNSAT,Glucose4,0.0008087999995041173,0,0,0,0,0
